시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
부산광역시 부산진구 범천동,1650,1650,0,서면3차 봄여름가을겨울,전세,79.95,202012,11,"28,000",0,8,2020,가야대로 694
부산광역시 부산진구 범천동,1650,1650,0,서면3차 봄여름가을겨울,전세,60.83,202012,19,"23,000",0,8,2020,가야대로 694
부산광역시 부산진구 범천동,857-2,857,2,서면동일타워스위트원룸오피스텔,월세,27.46,202012,5,"3,000",20,8,2004,중앙대로 626
부산광역시 부산진구 범천동,857-2,857,2,서면동일타워스위트원룸오피스텔,월세,31.95,202012,18,300,43,9,2004,중앙대로 626
부산광역시 부산진구 범천동,857-2,857,2,서면동일타워스위트원룸오피스텔,전세,30.75,202012,23,"7,000",0,6,2004,중앙대로 626
부산광역시 부산진구 범천동,1055-14,1055,14,예원오피스텔,월세,26.98,202012,21,"2,000",17,6,2004,신천대로165번길 18
부산광역시 부산진구 범천동,62-19,62,19,이룸하우스,월세,24.23,202012,15,500,40,6,2013,범일로131번길 23
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,26.82,202012,1,"3,000",18,19,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,26.82,202012,3,300,36,15,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,32.58,202012,4,"1,000",34,20,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,26.82,202012,4,"1,000",30,17,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,26.82,202012,5,500,33,19,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,32.58,202012,5,500,49,8,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,26.82,202012,15,"1,000",32,24,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,26.82,202012,15,"1,000",30,22,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,전세,26.82,202012,15,"6,800",0,13,2004,황령대로 13
부산광역시 부산진구 범천동,858-23,858,23,한라시그마타워,월세,26.09,202012,18,500,43,11,2004,황령대로 13
부산광역시 부산진구 부암동,129-12,129,12,(129-12),전세,28.98,202012,8,"9,400",0,3,2019,가야대로747번가길 19
부산광역시 부산진구 부암동,124-19,124,19,새운타운,전세,59.42,202012,1,"19,000",0,9,2020,신천대로216번길 30
부산광역시 부산진구 부암동,124-19,124,19,새운타운,전세,58.1,202012,3,"19,500",0,10,2020,신천대로216번길 30
부산광역시 부산진구 부암동,124-19,124,19,새운타운,전세,58.1,202012,18,"19,500",0,10,2020,신천대로216번길 30
부산광역시 부산진구 부암동,124-19,124,19,새운타운,전세,59.42,202012,21,"19,500",0,10,2020,신천대로216번길 30
부산광역시 부산진구 부전동,525-4,525,4,KH 파인빌,월세,25.73,202012,30,"2,000",22,8,2011,신천대로102번길 29
부산광역시 부산진구 부전동,394-16,394,16,경동파크타워,월세,22.56,202012,29,500,40,13,2014,새싹로 30
부산광역시 부산진구 부전동,415-34,415,34,누리마을,월세,22.86,202012,29,"1,500",35,6,2014,서면문화로53번길 59
부산광역시 부산진구 부전동,474-51,474,51,대동레미안 센트럴시티,월세,27.6,202012,4,"6,000",20,16,2019,부전로 108
부산광역시 부산진구 부전동,474-51,474,51,대동레미안 센트럴시티,월세,28.13,202012,23,"1,000",58,18,2019,부전로 108
부산광역시 부산진구 부전동,474-51,474,51,대동레미안 센트럴시티,월세,29.63,202012,30,"5,000",32,7,2019,부전로 108
부산광역시 부산진구 부전동,513-7,513,7,덕명 인스타,월세,27.47,202012,10,"2,000",45,6,2018,부전로 61
부산광역시 부산진구 부전동,508-5,508,5,덕명 인스타리움,월세,44.5,202012,16,"4,000",50,9,2019,가야대로 748
부산광역시 부산진구 부전동,508-5,508,5,덕명 인스타리움,월세,44.5,202012,17,"4,000",50,9,2019,가야대로 748
부산광역시 부산진구 부전동,508-5,508,5,덕명 인스타리움,월세,21.3,202012,24,"3,000",32,12,2019,가야대로 748
부산광역시 부산진구 부전동,508-5,508,5,덕명 인스타리움,월세,44.5,202012,28,"4,000",58,7,2019,가야대로 748
부산광역시 부산진구 부전동,508-5,508,5,덕명 인스타리움,월세,21.3,202012,31,"1,000",50,2,2019,가야대로 748
부산광역시 부산진구 부전동,453-3,453,3,덕명아일랜드,전세,61.8,202012,7,"18,000",0,8,2015, 
부산광역시 부산진구 부전동,453-3,453,3,덕명아일랜드,전세,61.8,202012,16,"18,000",0,5,2015, 
부산광역시 부산진구 부전동,425-17,425,17,라자오피스텔,전세,19.43,202012,2,"8,000",0,11,2019,가야대로747번길 10-5
부산광역시 부산진구 부전동,425-17,425,17,라자오피스텔,전세,19.51,202012,7,"8,000",0,10,2019,가야대로747번길 10-5
부산광역시 부산진구 부전동,425-17,425,17,라자오피스텔,전세,19.43,202012,8,"8,000",0,10,2019,가야대로747번길 10-5
부산광역시 부산진구 부전동,425-17,425,17,라자오피스텔,전세,19.77,202012,16,"8,000",0,9,2019,가야대로747번길 10-5
부산광역시 부산진구 부전동,425-17,425,17,라자오피스텔,전세,19.51,202012,17,"8,000",0,9,2019,가야대로747번길 10-5
부산광역시 부산진구 부전동,425-17,425,17,라자오피스텔,전세,26.12,202012,18,"10,000",0,13,2019,가야대로747번길 10-5
부산광역시 부산진구 부전동,425-17,425,17,라자오피스텔,전세,21.59,202012,23,"8,500",0,6,2019,가야대로747번길 10-5
부산광역시 부산진구 부전동,425-17,425,17,라자오피스텔,전세,22.37,202012,29,"10,000",0,11,2019,가야대로747번길 10-5
부산광역시 부산진구 부전동,Oct-93,93,10,베스아이 디 아트,월세,23.98,202012,21,"6,000",30,10,2020,서전로9번길 55
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,전세,18.56,202012,7,"10,000",0,13,2020, 
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,월세,18.56,202012,10,"2,000",40,5,2020, 
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,전세,23.68,202012,10,"11,000",0,12,2020, 
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,월세,24.13,202012,18,"8,000",23,9,2020, 
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,전세,23.68,202012,23,"11,000",0,11,2020, 
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,전세,23.68,202012,24,"11,000",0,8,2020, 
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,월세,18.74,202012,27,"7,000",21,9,2020, 
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,전세,24.13,202012,28,"10,081",0,5,2020, 
부산광역시 부산진구 부전동,414-26,414,26,병산프리덤,전세,23.68,202012,31,"10,081",0,7,2020, 
부산광역시 부산진구 부전동,408-21,408,21,부전 수목하우스,전세,26.23,202012,16,"8,925",0,10,2018,가야대로755번길 64-7
부산광역시 부산진구 부전동,408-21,408,21,부전 수목하우스,전세,20.12,202012,29,"7,000",0,10,2018,가야대로755번길 64-7
부산광역시 부산진구 부전동,408-21,408,21,부전 수목하우스,전세,21.13,202012,31,"7,000",0,5,2018,가야대로755번길 64-7
부산광역시 부산진구 부전동,525-3,525,3,서면베르빌,월세,25.62,202012,15,300,35,6,2004,부전로 43
부산광역시 부산진구 부전동,Sep-98,98,9,서면에코빌리지,전세,51.58,202012,20,"14,000",0,9,2016,서전로9번길 54
부산광역시 부산진구 부전동,122-8,122,8,세원하우스,월세,29.64,202012,15,"1,000",40,10,2015,동천로107번길 12-21
부산광역시 부산진구 부전동,408-3,408,3,스타원룸,월세,19.2,202012,19,"1,000",35,3,2012,가야대로755번길 68
부산광역시 부산진구 부전동,414-15,414,15,은아파크빌,전세,28.88,202012,30,"9,000",0,6,2013,가야대로755번길 55-11
부산광역시 부산진구 부전동,414-15,414,15,은아파크빌,전세,28.88,202012,30,"9,000",0,7,2013,가야대로755번길 55-11
부산광역시 부산진구 부전동,474-88,474,88,주건축물제1동,전세,16.1,202012,17,"8,100",0,10,2020,가야대로765번길 30
부산광역시 부산진구 부전동,474-88,474,88,주건축물제1동,월세,15.05,202012,23,"2,000",35,12,2020,가야대로765번길 30
부산광역시 부산진구 부전동,474-88,474,88,주건축물제1동,월세,17.91,202012,24,"4,000",24,6,2020,가야대로765번길 30
부산광역시 부산진구 부전동,474-88,474,88,주건축물제1동,월세,17.17,202012,28,500,46,10,2020,가야대로765번길 30
부산광역시 부산진구 부전동,474-88,474,88,주건축물제1동,월세,18.28,202012,29,"2,000",39,7,2020,가야대로765번길 30
부산광역시 부산진구 부전동,474-88,474,88,주건축물제1동,월세,20.72,202012,31,500,48,13,2020,가야대로765번길 30
부산광역시 부산진구 부전동,143-5,143,5,큐브빌딩,월세,23.94,202012,3,"1,000",43,16,2013,서전로 19
부산광역시 부산진구 부전동,143-5,143,5,큐브빌딩,월세,24.62,202012,8,500,48,19,2013,서전로 19
부산광역시 부산진구 부전동,143-5,143,5,큐브빌딩,월세,27.72,202012,23,500,58,19,2013,서전로 19
부산광역시 부산진구 부전동,426-13,426,13,태양빌,전세,29.94,202012,8,"7,400",0,2,2012,가야대로747번길 6
부산광역시 부산진구 부전동,426-13,426,13,태양빌,전세,29.94,202012,15,"7,400",0,3,2012,가야대로747번길 6
부산광역시 부산진구 부전동,394-5,394,5,트라젠오피스텔,전세,28.7,202012,17,"5,000",0,12,2004,새싹로 42
부산광역시 부산진구 부전동,117-1,117,1,혜도 인파크에비뉴 서면 오피스텔,월세,20.9,202012,12,"1,000",45,7,2019,서전로9번길 20
부산광역시 부산진구 부전동,117-1,117,1,혜도 인파크에비뉴 서면 오피스텔,월세,34,202012,14,"2,000",60,10,2019,서전로9번길 20
부산광역시 부산진구 부전동,117-1,117,1,혜도 인파크에비뉴 서면 오피스텔,월세,20.9,202012,16,"1,000",47,9,2019,서전로9번길 20
부산광역시 부산진구 부전동,117-1,117,1,혜도 인파크에비뉴 서면 오피스텔,월세,20.9,202012,18,500,52,21,2019,서전로9번길 20
부산광역시 부산진구 부전동,117-1,117,1,혜도 인파크에비뉴 서면 오피스텔,월세,28.56,202012,21,"1,000",70,22,2019,서전로9번길 20
부산광역시 부산진구 부전동,117-1,117,1,혜도 인파크에비뉴 서면 오피스텔,월세,20.9,202012,21,"3,000",32,10,2019,서전로9번길 20
부산광역시 부산진구 부전동,117-1,117,1,혜도 인파크에비뉴 서면 오피스텔,전세,28.95,202012,25,"16,000",0,20,2019,서전로9번길 20
부산광역시 부산진구 부전동,117-1,117,1,혜도 인파크에비뉴 서면 오피스텔,월세,34,202012,30,"2,000",65,17,2019,서전로9번길 20
부산광역시 부산진구 양정동,166-6,166,6,(166-6),전세,36.48,202012,10,"12,000",0,9,2018,중앙대로989번길 27
부산광역시 부산진구 양정동,184-4,184,4,(184-4),월세,27.62,202012,23,"5,000",20,3,2011,동평로405번길 125
부산광역시 부산진구 양정동,147-31,147,31,남명 씨티밸리,월세,23.83,202012,24,300,35,15,2013,중앙대로990번길 8
부산광역시 부산진구 양정동,394-24,394,24,단아,월세,22.29,202012,3,"3,000",30,8,2017,동평로406번길 51
부산광역시 부산진구 양정동,394-24,394,24,단아,전세,27.94,202012,21,"9,500",0,8,2017,동평로406번길 51
부산광역시 부산진구 양정동,401-18,401,18,더유나,전세,25.83,202012,20,"6,500",0,5,2015, 
부산광역시 부산진구 양정동,401-18,401,18,더유나,전세,23.31,202012,23,"6,500",0,4,2015, 
부산광역시 부산진구 양정동,106-5,106,5,라온누리빌,월세,29.92,202012,11,"8,000",35,4,2020,양정로3번길 23
부산광역시 부산진구 양정동,312-23,312,23,루나빌,전세,29.86,202012,7,"8,000",0,11,null, 
부산광역시 부산진구 양정동,389-15,389,15,메이플파크,전세,28.67,202012,3,"13,000",0,8,2020,동평로406번길 17
부산광역시 부산진구 양정동,199,199,0,보성오페라그린,전세,48.24,202012,17,"15,000",0,5,2016,진연로9번길 30
부산광역시 부산진구 양정동,406-8,406,8,블루스카이,전세,20.36,202012,1,"7,000",0,4,2018,중앙대로941번길 7
부산광역시 부산진구 양정동,406-8,406,8,블루스카이,월세,20.36,202012,4,"1,000",46,16,2018,중앙대로941번길 7
부산광역시 부산진구 양정동,406-8,406,8,블루스카이,월세,26.77,202012,8,"6,000",28,11,2018,중앙대로941번길 7
부산광역시 부산진구 양정동,318-31,318,31,블루오션D동,월세,20.35,202012,14,"5,000",21,5,2019,중앙대로941번길 63
부산광역시 부산진구 양정동,217,217,0,시청센트빌,월세,27.71,202012,4,500,30,10,2004,중앙대로 981
부산광역시 부산진구 양정동,217,217,0,시청센트빌,월세,31.91,202012,16,500,35,3,2004,중앙대로 981
부산광역시 부산진구 양정동,217,217,0,시청센트빌,월세,27.71,202012,30,500,30,13,2004,중앙대로 981
부산광역시 부산진구 양정동,150-3,150,3,시청역 롯데골드로즈,전세,39.1,202012,15,"10,000",0,10,2006,중앙대로 993
부산광역시 부산진구 양정동,150-3,150,3,시청역 롯데골드로즈,월세,37.9,202012,30,500,50,14,2006,중앙대로 993
부산광역시 부산진구 양정동,367-14,367,14,양정 이즈카운티,월세,46.84,202012,9,"2,000",80,13,2020,양지로14번길 24
부산광역시 부산진구 양정동,367-14,367,14,양정 이즈카운티,월세,22.41,202012,10,500,45,21,2020,양지로14번길 24
부산광역시 부산진구 양정동,367-14,367,14,양정 이즈카운티,월세,46.84,202012,29,"2,000",85,22,2020,양지로14번길 24
부산광역시 부산진구 양정동,144-4,144,4,양정원룸,월세,21.89,202012,18,"1,000",40,6,2019,연수로11번길 58
부산광역시 부산진구 양정동,203-2,203,2,에메랄드오피스텔,월세,17.07,202012,20,"3,000",30,9,2019,진연로9번길 27
부산광역시 부산진구 양정동,140-32,140,32,예담,전세,47.52,202012,14,"13,000",0,5,2012,연제로9번길 44-16
부산광역시 부산진구 양정동,359-4,359,4,유림캐슬,월세,22.1,202012,21,"4,000",27,5,2017,거제천로9번길 15
부산광역시 부산진구 양정동,270-9,270,9,정원리치빌,월세,27.69,202012,1,"6,500",12,7,2013,중앙대로 962-3
부산광역시 부산진구 양정동,174,174,0,지산 비바체,월세,36.02,202012,4,"11,000",15,6,2017,동평로405번길 114
부산광역시 부산진구 양정동,174,174,0,지산 비바체,월세,23.93,202012,15,"3,000",20,4,2017,동평로405번길 114
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,23.76,202012,1,"8,000",9,4,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,21.11,202012,3,"8,000",9,10,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,23.76,202012,4,"7,000",27,10,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,23.76,202012,4,"3,000",32,6,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,23.76,202012,5,"1,500",41,2,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,21.11,202012,11,"8,000",9,9,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,19.33,202012,15,"8,000",9,10,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,29.2,202012,18,"12,000",11,10,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,21.11,202012,19,"3,000",32,8,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,19.33,202012,19,"8,000",9,9,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,21.11,202012,21,"8,000",9,6,2020,동평로397번길 17
부산광역시 부산진구 양정동,318-4,318,4,큐브빌,월세,23.76,202012,23,"8,000",9,4,2020,동평로397번길 17
부산광역시 부산진구 양정동,263-4,263,4,하이웰,전세,58.97,202012,7,"15,000",0,3,2004,중앙대로969번길 16
부산광역시 부산진구 양정동,263-4,263,4,하이웰,전세,58.97,202012,15,"15,000",0,3,2004,중앙대로969번길 16
부산광역시 부산진구 양정동,263-4,263,4,하이웰,전세,58.97,202012,24,"20,000",0,7,2004,중앙대로969번길 16
부산광역시 부산진구 연지동,196-5,196,5,연지동 클래식시티,전세,20.53,202012,2,"7,000",0,12,2018,동평로235번길 7
부산광역시 부산진구 연지동,196-5,196,5,연지동 클래식시티,전세,18.64,202012,3,"5,000",0,3,2018,동평로235번길 7
